,url,title,us : 0 / kr : 1,hub score,authorities score
156,https://www.nytimes.com/2020/11/05/us/politics/trump-james-baker.html?searchResultPosition=1,2000 년 플로리다의 플로리다에서 트럼프가 회장단을 구하기 위해 법원을 보호합니다.,0,1.0241533632431202e-54,3.7381597754952403e-53
157,01100701.20201105103617001,"트럼프, 재검표 요구·소송 언급…되살아난 20년 전 '플로리다 악몽' [혼돈의 美대선]",1,1.0241533632431202e-54,7.47631955099048e-54
158,01100701.20201105161505001,"트럼프, 우편투표 소송 현실화… 되살아난 20년 전 '플로리다의 악몽'",1,1.0241533632431202e-54,7.47631955099048e-54
159,01100701.20201108035051001,"'좌충우돌 4년' 트럼프, 28년만의 현직 대통령 패배",1,1.0241533632431202e-54,7.47631955099048e-54
160,02100851.20201104100942001,[트럼프 VS 바이든] 치고나가는 트럼프...대어 '플로리다'서 엎치락뒤치락,1,1.0241533632431202e-54,7.47631955099048e-54
161,08100401.20201108125603001,"'좌충우돌 4년' 트럼프, 28년 만의 현직 대통령 패배",1,1.0241533632431202e-54,7.47631955099048e-54
162,https://www.nytimes.com/2020/11/05/us/politics/trump-news-conference.html?searchResultPosition=7,트럼프의 놀라운 뉴스 컨퍼런스,0,3.603419300837464e-86,1.3152480446852915e-84
163,02100701.20201107110250001,‘친(親) 트럼프’ 폭스뉴스도 트럼프와 결별,1,3.603419300837464e-86,1.3152480446852915e-84
164,https://www.nytimes.com/2020/11/05/us/politics/trump-presidency.html?searchResultPosition=9,"거짓말의 급류에서, 트럼프가 선거가 도난 당하고 있다고 주장합니다.",0,1.3566768236339051e-34,4.951870405810516e-33
165,01100611.20201107093810001,바이든 오늘밤 대국민연설 예정...트럼프는 “부정 선거” 주장,1,1.3566768236339051e-34,3.5370502898646555e-34
166,01100701.20201107005514001,"트럼프 캠프 ""선거 안 끝났다""…바이든 우세에 ""거짓 주장""",1,1.3566768236339051e-34,3.5370502898646555e-34
167,01100701.20201107080934001,트럼프 ‘부정선거’ 주장…美공화당 의원 “보기 힘들 정도” 혹평,1,1.3566768236339051e-34,3.5370502898646555e-34
168,01100901.20201104203935001,"""우리가 승리했다"" 트럼프 주장에, 美 민주·공화 모두 ""거짓말""",1,1.3566768236339051e-34,3.5370502898646555e-34
169,01101101.20201106153216002,'절친' 폭스뉴스마저 등 돌린 트럼프의 '부정선거' 주장,1,1.3566768236339051e-34,3.5370502898646555e-34
170,02100101.20201108114056001,[팩트체크]트럼프 주장 `선거부정` 오해와 진실,1,1.3566768236339051e-34,3.5370502898646555e-34
171,02100311.20201107101456001,트럼프에 싸늘한 美 언론...'부정선거' 주장에 생중계 끊기도,1,1.3566768236339051e-34,3.5370502898646555e-34
172,02100601.20201104163351001,"[속보] 트럼프 긴급 기자회견…""우리가 선거 이겼다"" 이른 주장",1,1.3566768236339051e-34,3.5370502898646555e-34
173,02100601.20201106111658001,"하태경 ""부정선거 주장하는 트럼프, 유일한 벗은 민모씨""",1,1.3566768236339051e-34,3.5370502898646555e-34
174,02100801.20201105112824003,"'부정선거 주장' 민경욱 ""트럼프, 이제 뭔가 이상하다 느낄 것""",1,1.3566768236339051e-34,3.5370502898646555e-34
175,02100851.20201106141550001,"페이스북, 선거조작 주장하는 '친 트럼프' 그룹 삭제",1,1.3566768236339051e-34,3.5370502898646555e-34
176,02100851.20201106201126001,"​하태경, 부정선거 주장 트럼프에 ""정신 차려라""",1,1.3566768236339051e-34,3.5370502898646555e-34
177,07101201.20201108091150001,"트럼프 지지자들 ""아직 안끝났다""…곳곳서 항의시위·선거부정 의혹 주장",1,1.3566768236339051e-34,3.5370502898646555e-34
178,08100401.20201107010603001,"트럼프 캠프 ""선거 안 끝났다...바이든 우세 거짓"" 주장",1,1.3566768236339051e-34,3.5370502898646555e-34
179,https://www.nytimes.com/2020/11/06/opinion/sunday/trump-biden-election.html?searchResultPosition=5,우리는 덤프 트럼프를 덤프합니다,0,3.603419300837464e-86,1.3152480446852915e-84
180,01500601.20201104151706001,"송별 집회 연 反트럼프 시위대 ""사라져"" vs 트럼프 ""우리가 대승""",1,3.603419300837464e-86,1.3152480446852915e-84
181,https://www.nytimes.com/2020/11/06/us/politics/biden-speech-address.html?searchResultPosition=4,펜실베이니아를 선도하는 Biden은 국가를 알려줍니다. '우리는이 경주에서 이기게 될 것입니다.,0,3.603419300837464e-86,1.3152480446852915e-84
182,02100601.20201108110405001,"[속보] 바이든 ""미국은 강력한 국가, 치유·단합하는 국가될 것""",1,3.603419300837464e-86,1.3152480446852915e-84
183,https://www.nytimes.com/2020/11/06/us/politics/election-courts.html?searchResultPosition=3,선거와 싸우는 곳이 법원에서 놀고있는 곳,0,3.603419300837464e-86,1.3152480446852915e-84
184,01100201.20201106211414001,"선거인단수 앞선 바이든, 남은 5곳 중 2곳만 이겨도 승리",1,3.603419300837464e-86,1.3152480446852915e-84
185,https://www.nytimes.com/2020/11/06/us/politics/mark-meadows-coronavirus.html?searchResultPosition=6,"트럼프의 직원의 장을 포함하여 백악관에서 6 명의 백악관, 코로나 바이러스가 있습니다.",0,1.4276512062165837e-14,5.210926902213581e-13
186,01100201.20201105150032001,"흉흉한 美, 백악관 근처서 ‘트럼프 지지자’ 4명 피습",1,1.4276512062165837e-14,1.3361351031316873e-14
187,01100611.20201105072750002,[속보] “바이든 선거인단 264명 vs 트럼프 214명”…바이든 유력,1,1.4276512062165837e-14,1.3361351031316873e-14
188,01100701.20201104142455001,"오후 2시 현재 선거인단, 바이든 209명-트럼프 118명",1,1.4276512062165837e-14,1.3361351031316873e-14
189,01100701.20201104164116001,美대선 트럼프 우세 속 폭력시위 우려…백악관 앞 수천명 모여,1,1.4276512062165837e-14,1.3361351031316873e-14
190,01100701.20201105071531001,"[속보] ""바이든, 매직넘버 270명 중 264명 확보…트럼프 214""",1,1.4276512062165837e-14,1.3361351031316873e-14
191,01100701.20201105080108001,"'트럼프 지지' 극우단체 대표 등 4명, 백악관 인근서 흉기 피습",1,1.4276512062165837e-14,1.3361351031316873e-14
192,01100701.20201105091044001,바이든 253명 vs 트럼프 213명…남은 지역은?,1,1.4276512062165837e-14,1.3361351031316873e-14
193,01100801.20201104175045001,“바이든 227명·트럼프 213명 선거인단 확보”,1,1.4276512062165837e-14,1.3361351031316873e-14
194,01100801.20201105031023003,유권자 3명중 1명 “경제가 가장 중요”… 트럼프 심판론 큰 효과 없어,1,1.4276512062165837e-14,1.3361351031316873e-14
195,01100801.20201105060114001,낙선위기 트럼프에 발빼기? 공화당 주지사 2명 “트럼프 안뽑았다”,1,1.4276512062165837e-14,1.3361351031316873e-14
196,01100801.20201107142006001,[속보]설상가상 트럼프...CNN “백악관 비서실장 코로나 확진”,1,1.4276512062165837e-14,1.3361351031316873e-14
197,01101101.20201107151907001,"트럼프 최측근, 백악관 비서실장 코로나19 확진",1,1.4276512062165837e-14,1.3361351031316873e-14
198,01200101.20201106073618001,"[속보] ""바이든, 매직넘버 270명 중 264명 확보…트럼프 214""",1,1.4276512062165837e-14,1.3361351031316873e-14
199,01500601.20201104130824001,[속보] 선거인단 바이든 131명 vs 트럼프 108명,1,1.4276512062165837e-14,1.3361351031316873e-14
200,01500601.20201104171742001,"[속보] 선거인단 확보, 바이든 227명 vs 트럼프 213명",1,1.4276512062165837e-14,1.3361351031316873e-14
201,02100101.20201105083519001,트럼프 지지 극우 대표 등 4명 백악관 인근서 참변,1,1.4276512062165837e-14,1.3361351031316873e-14
202,02100101.20201107144154001,대선 혼란 속 트럼프 최측근 백악관 비서실장 코로나19 확진,1,1.4276512062165837e-14,1.3361351031316873e-14
203,02100201.20201104173015001,"백악관 근처 수천 명이 몰려왔다…""트럼프 재선 땐 몇 달간 시위""",1,1.4276512062165837e-14,1.3361351031316873e-14
204,02100311.20201105065717001,"바이든, 선거인단 264명 '매직넘버 눈앞'…트럼프는 214명",1,1.4276512062165837e-14,1.3361351031316873e-14
205,02100311.20201107140036001,트럼프 최측근 코로나 확진…당선 멀어진 트럼프에 악재,1,1.4276512062165837e-14,1.3361351031316873e-14
206,02100601.20201104131744001,[속보] 선거인단 확보 트럼프 118명 vs 바이든 209명,1,1.4276512062165837e-14,1.3361351031316873e-14
207,02100601.20201105063351001,"[속보] CNN ""바이든 선거인단 253명 확보…트럼프는 213명""",1,1.4276512062165837e-14,1.3361351031316873e-14
208,02100601.20201107135446001,'트럼프 최측근' 백악관 비서실장도 코로나19 감염…총 30명 확진,1,1.4276512062165837e-14,1.3361351031316873e-14
209,02100601.20201108140337001,"""트럼프 포함 6명 뿐""…120년 간 재선 실패한 美 대통령은?",1,1.4276512062165837e-14,1.3361351031316873e-14
210,02100601.20201108174249002,'트럼프 당신은 해고야' 백악관 앞 수천명 환호,1,1.4276512062165837e-14,1.3361351031316873e-14
211,02100701.20201105065956001,"[속보] “바이든, 매직넘버 270명 중 264명 확보…트럼프 214”",1,1.4276512062165837e-14,1.3361351031316873e-14
212,02100701.20201107145758001,대선 패색 트럼프…백악관엔 또 코로나 공포,1,1.4276512062165837e-14,1.3361351031316873e-14
213,02100801.20201107131712002,트럼프 최측근 백악관 비서실장 코로나19 감염,1,1.4276512062165837e-14,1.3361351031316873e-14
214,02100801.20201108100501001,"트럼프 측근들 ""코로나 무시하던 트럼프, 결국 코로나로 패배""",1,1.4276512062165837e-14,1.3361351031316873e-14
215,02100851.20201104131438001,[트럼프 VS 바이든] '205명 VS 112명'...트럼프 맹추격 속 美서부 개표 시작(종합),1,1.4276512062165837e-14,1.3361351031316873e-14
216,02100851.20201104141757001,"​[트럼프 VS 바이든] 213명vs136명...바이든, 선거인단 우세 유지(속보)",1,1.4276512062165837e-14,1.3361351031316873e-14
217,02100851.20201104154545001,"​[트럼프 VS 바이든] 224명vs213명...바이든, 선거인단 우세...트럼프 추격(속보)",1,1.4276512062165837e-14,1.3361351031316873e-14
218,02100851.20201104203408001,​[트럼프 VS 바이든] '227명 VS 213명'...초박빙 판세 속 '바이든 역전' 가능성은?,1,1.4276512062165837e-14,1.3361351031316873e-14
219,02100851.20201105065209001,"​[트럼프 vs 바이든] 253명 vs 214명...바이든, 선거인단 우세 유지(속보)",1,1.4276512062165837e-14,1.3361351031316873e-14
220,02100851.20201105084853001,"[트럼프 vs 바이든] '264명 vs 214명'...바이든, 대선 승리까지 단 6명",1,1.4276512062165837e-14,1.3361351031316873e-14
221,07101201.20201105063050001,[속보] 바이든 선거인단 253명 확보…트럼프는 213명,1,1.4276512062165837e-14,1.3361351031316873e-14
222,07101201.20201105071228001,"[속보] ""바이든, 매직넘버 270명 중 264명 확보…트럼프 214""",1,1.4276512062165837e-14,1.3361351031316873e-14
223,07101201.20201107141101001,"`트럼프 최측근` 메도스 백악관 비서실장, 코로나19 감염",1,1.4276512062165837e-14,1.3361351031316873e-14
224,01100101.20201109102226001,"세계 5000만명, 미국 1000만명...바이든 ""나는 코로나 총사령관""",1,1.4276512062165837e-14,1.3361351031316873e-14
225,https://www.nytimes.com/2020/11/06/us/politics/pennsylvanias-vote-count-crawls-forward-as-trump-scores-a-minor-legal-victory.html?searchResultPosition=9,펜실베니아의 투표 수는 트럼프가 사소한 법적 승리를 얻으므로 앞으로 앞으로 크롤링됩니다.,0,1.1391556366631499e-26,4.157918073439928e-25
226,01100701.20201105043926001,승리 낙관하는 바이든 캠프…우편투표 문제삼는 트럼프,1,1.1391556366631499e-26,1.979960987352347e-26
227,01100701.20201108132624001,"바이든 선거인단 290명, 실제 투표에서 트럼프 지지할 수 있다? 없다?",1,1.1391556366631499e-26,1.979960987352347e-26
228,01100901.20201104162630001,"트럼프 ""바이든, 우릴 따라잡을 수 없다"" 사실상 승리선언",1,1.1391556366631499e-26,1.979960987352347e-26
229,01100901.20201106174301001,"대법원까지 가겠다는 트럼프 ""합법적 투표만 보면 내가 승리""",1,1.1391556366631499e-26,1.979960987352347e-26
230,01500601.20201104213506001,"펜실베니아 트럼프 55% vs 바이든 43.6% ""선거인단 20명…1/3 우편투표""",1,1.1391556366631499e-26,1.979960987352347e-26
231,02100101.20201104174829001,"우편투표 남았지만…트럼프, 새벽에 불쑥 승리선언",1,1.1391556366631499e-26,1.979960987352347e-26
232,02100311.20201104175021001,"트럼프 ""우편투표 사기""…소송땐 연방대법서 승부 결정 날수도",1,1.1391556366631499e-26,1.979960987352347e-26
233,02100311.20201106054654001,트럼프 “바이든 승리 주장 모든 주에 법적 이의 제기”…무더기 소송전,1,1.1391556366631499e-26,1.979960987352347e-26
234,02100311.20201106090155001,"트럼프 """"선거, 대법원서 끝날 수 있다""…법적 대응 나설듯",1,1.1391556366631499e-26,1.979960987352347e-26
235,02100311.20201106091443001,"법적 절차 예고한 트럼프 ""합법 투표만 계산하면 내가 쉽게 이겨""",1,1.1391556366631499e-26,1.979960987352347e-26
236,02100501.20201105182558001,열세 뒤집은 ‘트럼프의 뒷심’… 우편투표에 건 ‘바이든의 운명’ [트럼프 승기 잡았다],1,1.1391556366631499e-26,1.979960987352347e-26
237,02100601.20201104145727001,"[속보] 트럼프, 바이든이 승리 자신한 펜실베니아서 15P% 앞서",1,1.1391556366631499e-26,1.979960987352347e-26
238,02100601.20201105043126001,"바이든 ""승리 궤도 올랐다""…트럼프 ""우편 투표 매우 이상"" [미국 대선]",1,1.1391556366631499e-26,1.979960987352347e-26
239,02100601.20201106014836001,"트럼프 ""바이든 승리 주장 모든 주, 법적 대응하겠다"" [미국 대선]",1,1.1391556366631499e-26,1.979960987352347e-26
240,02100601.20201106090209001,"[속보] 트럼프 ""투표권 없는 데 우편투표 용지 보내""",1,1.1391556366631499e-26,1.979960987352347e-26
241,02100701.20201105094753001,"승리 선언하던 트럼프, 미시간·펜실베니아 이어 조지아서도 개표중단 소송",1,1.1391556366631499e-26,1.979960987352347e-26
242,07100501.20201106093355001,"[미국 대선]바이든 당선 눈 앞...트럼프 ""우편투표는 '사기'""",1,1.1391556366631499e-26,1.979960987352347e-26
243,08100101.20201107171050001,승리 눈 앞 바이든 “하나 되자”…트럼프 “포기 안 해”,1,1.1391556366631499e-26,1.979960987352347e-26
244,08100201.20201105063941001,"트럼프, 우편투표 비난…바이든은 '승리 낙관'",1,1.1391556366631499e-26,1.979960987352347e-26
245,08100301.20201107201743001,펜실베니아에 달린 '승리 선언'…트럼프 지지자 난입,1,1.1391556366631499e-26,1.979960987352347e-26
246,08100401.20201107115803001,"바이든, 펜실베니아에서도 역전...승리 초읽기",1,1.1391556366631499e-26,1.979960987352347e-26
247,https://www.nytimes.com/2020/11/06/us/politics/six-white-house-aides-including-trumps-chief-of-staff-have-the-coronavirus.html?searchResultPosition=7,트럼프의 직원을 포함한 6 개의 백악관 보좌관은 코로나 바이러스를 가지고 있습니다.,0,3.603419300837464e-86,1.3152480446852915e-84
248,08100401.20201104155802001,"6개 경합주 중 5개 트럼프 우세...""오후 늦게 당선인 윤곽""",1,3.603419300837464e-86,1.3152480446852915e-84
249,https://www.nytimes.com/2020/11/08/us/politics/biden-victory-speech-takeaways.html?searchResultPosition=3,President-Peach Biden의 승리 연설에서 5 명의 테이크 아웃,0,1.0645627427494656e-64,3.8856540106799006e-63
250,02100101.20201107100834002,"바이든, 미국 시각 6일 저녁 대국민연설…승리연설 가능성",1,1.0645627427494656e-64,1.295218003559967e-63
251,02100201.20201107125826001,"[속보] 바이든 ""내일 다시 연설하게 될 것""…승리 연설 예고",1,1.0645627427494656e-64,1.295218003559967e-63
252,02100311.20201108024652001,"[종합2보] 외신 ""바이든, 대선승리""…오전 10시 대국민 승리연설",1,1.0645627427494656e-64,1.295218003559967e-63
253,https://www.nytimes.com/2020/11/09/opinion/trump-biden-nation-divided.html?searchResultPosition=8,7100 만 명의 사람들이 트럼프를 위해 투표했습니다.,0,1.267840454727442e-72,4.627617659331603e-71
254,01100501.20201111122004004,美 안보 구멍 내는 트럼프…장관 경질 하루 만에 국방부 고위직 3명 옷 벗어,1,1.267840454727442e-72,2.3138088296658016e-71
255,02100801.20201111194242001,'격전지' 펜실베이니아 4.5만표차…트럼프 문제삼은 우편투표는 1만표,1,1.267840454727442e-72,2.3138088296658016e-71
256,https://www.nytimes.com/2020/11/09/sports/biden-sports-trump-protests.html?searchResultPosition=5,"새로운 대통령과도, 백악관의 스포츠는 동일하지 않을 것입니다.",0,3.603419300837464e-86,1.3152480446852915e-84
257,02100101.20201109161801001,"[종합] 문 대통령 ""바이든 美대통령 당선인 측과 다방면 소통할 것""",1,3.603419300837464e-86,1.3152480446852915e-84
258,https://www.nytimes.com/2020/11/09/us/politics/biden-security-transition.html?searchResultPosition=7,트럼프가 양심의 거절이 얼마나 남녀의 국가 안보 전환에 영향을 미치는지,0,1.0645627427494656e-64,3.8856540106799006e-63
259,02100201.20201111072152001,"'트럼프 충복' 폼페이오, ""트럼프 2기 행정부로 순조로운 전환 있을 것""",1,1.0645627427494656e-64,1.295218003559967e-63
260,02100601.20201110122001001,트럼프 '몽니'에 안보브리핑 못받은 바이든…美안보공백 우려,1,1.0645627427494656e-64,1.295218003559967e-63
261,01100401.20201110213544001,"바이든, 국가 안보 관련 브리핑 못받아…주요 안보정책 준비 차질",1,1.0645627427494656e-64,1.295218003559967e-63
262,https://www.nytimes.com/2020/11/09/us/politics/republicans-trump-concede-2020-election.html?searchResultPosition=6,"공화당 뒤에서 트럼프가 양보하는 것을 거절하고, biden을 인정하기 위해 감소 함",0,1.1065665299008908e-29,4.0389678337685705e-28
263,01100401.20201108185939001,“패배 인정하자” vs “트럼프 위해 싸우자”…공화당 사분오열,1,1.1065665299008908e-29,2.2438710187603167e-29
264,01100401.20201110170453001,공화당 핵심 펜스·매코널드 트럼프 불복 공개 지지…결과 인정 목소리도,1,1.1065665299008908e-29,2.2438710187603167e-29
265,01100401.20201111030224002,"펜스-매코널, 트럼프 소송 지지… 공화당내 ‘바이든 승리’ 인정도 늘어",1,1.1065665299008908e-29,2.2438710187603167e-29
266,01100701.20201109101700001,"트럼프 조카 메리 ""트럼프는 승복 대신 복수할 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
267,01100701.20201111081053001,트럼프 첫 부인 “트럼프 좋은 패배자 아냐… 싸우고 또 싸우려 할 것”,1,1.1065665299008908e-29,2.2438710187603167e-29
268,01100701.20201111152923002,‘대선 불복’ 트럼프 캠프 미시간에도 소송 “결국 트럼프 대통령이 승자로 선언될 것”,1,1.1065665299008908e-29,2.2438710187603167e-29
269,01100701.20201112115605001,美 매체 트럼프 시대 결산… “트럼프가 훼손한 민주주의 해악 오래갈 것”,1,1.1065665299008908e-29,2.2438710187603167e-29
270,01100901.20201109073156001,"샴페인 터뜨렸던 트럼프 조카 ""트럼프는 승복 대신 복수할 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
271,01100901.20201109160120001,"승복 두고 갈린 공화…롬니 ""트럼프, 밤에 조용히는 안떠날 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
272,01101101.20201108114120001,트위터는 트럼프 패배 인정? '루저' 검색하면 트럼프 계정 맨 위로,1,1.1065665299008908e-29,2.2438710187603167e-29
273,01101101.20201110145932001,"뒤끝작렬 트럼프 ""화이자 백신 내 덕…FDA 일부러 선거 뒤 발표""",1,1.1065665299008908e-29,2.2438710187603167e-29
274,02100311.20201110141039001,"트럼프 주니어 자서전 ""트럼프 미국 대선불복은 당연, 끝까지 싸울 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
275,02100311.20201110172427001,트럼프 4년 뒤 또 나온다?…공화당 눈은 벌써 2024 대선에,1,1.1065665299008908e-29,2.2438710187603167e-29
276,02100601.20201109074949001,"트럼프 조카 메리 ""트럼프, 새 정부 출범 끝까지 방해할 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
277,02100701.20201109060322001,[인더머니]‘트럼프 저격’ 조카 메리 “트럼프는 복수할 것”,1,1.1065665299008908e-29,2.2438710187603167e-29
278,02100801.20201110112854002,"트럼프 이어 美공화당까지 대선 불복…""트럼프, 소송할 권리 있다""",1,1.1065665299008908e-29,2.2438710187603167e-29
279,08100401.20201109040203001,"트럼프 조카 메리 ""트럼프는 승복 대신 복수할 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
280,08100401.20201111065805001,"패배 인정 안한 폼페이오...""트럼프 2기 정부로 순조롭게 전환할 것""",1,1.1065665299008908e-29,2.2438710187603167e-29
281,https://www.nytimes.com/2020/11/10/us/politics/trump-election-results.html?searchResultPosition=3,"전투 선거 결과, 트럼프는 새로운 무기를 사용합니다 : 정부",0,3.745597165280473e-51,1.36714296520224e-49
282,01100701.20201110060525002,“부정선거” 트윗 20개 날리며 버티기… 트럼프 선거불복 언제까지,1,3.745597165280473e-51,2.2785716086704004e-50
283,01100701.20201111145024001,트럼프 대선 불복 여진 속… “광범위 선거부정” 네바다 선거직원 폭로 나와,1,3.745597165280473e-51,2.2785716086704004e-50
284,02100801.20201111122712001,美 정부로 확산되는 트럼프 불복‥차기정부 인계 '선긋기',1,3.745597165280473e-51,2.2785716086704004e-50
285,08100101.20201109065415001,트럼프 “선거 결과 불복”…남은 법적 논란은?,1,3.745597165280473e-51,2.2785716086704004e-50
286,08100301.20201111072233001,"""트럼프 2기 정부 준비 중""…선거 부정 조사 치침도",1,3.745597165280473e-51,2.2785716086704004e-50
287,08100401.20201109083202001,"바이든, 환호 속 '축제의 장'...트럼프 지지자 ""선거 결과 인정 못 해""",1,3.745597165280473e-51,2.2785716086704004e-50
288,https://www.nytimes.com/2020/11/12/us/politics/election-officials-contradict-trump.html?searchResultPosition=4,선거 공무원은 투표 시스템 사기에 대한 트럼프와 직접 모순됩니다,0,1.0241533632431202e-54,3.7381597754952403e-53
289,01100401.20201110163725001,“우편투표 집계 사기” 트럼프 주장에…필라델피아 공화당 개표 감독관 개탄,1,1.0241533632431202e-54,7.47631955099048e-54
290,01100701.20201112091830001,‘대선 불복’ 고집…트럼프 “우리가 이겼다...선거 사기 이의 제기됐다”,1,1.0241533632431202e-54,7.47631955099048e-54
291,01100701.20201113133936001,"美 선거·안보기관들, ‘선거 부정’ 일축…고립돼 가는 트럼프",1,1.0241533632431202e-54,7.47631955099048e-54
292,02100801.20201113150236001,"오바마 ""트럼프·공화당의 '선거사기' 주장, 민주주의 위험한 길로 내몰아""",1,1.0241533632431202e-54,7.47631955099048e-54
293,02100851.20201111114257001,[바이든 승리] '주장 논리 빈약·서류 제출 미비'...트럼프 '선거 사기' 소송전 의지있나?,1,1.0241533632431202e-54,7.47631955099048e-54
294,https://www.nytimes.com/2020/11/13/us/politics/trump-election-lawsuits.html?searchResultPosition=7,트럼프는 그의 선거 소송과 잘 어울리지 않습니다.,0,1.5695104623328857e-45,5.728713186990691e-44
295,01100201.20201116040245001,[하윤해 특파원의 여기는 워싱턴] 부정선거 증거 없는 트럼프 소송 연패… 멀어지는 대선 뒤집기,1,1.5695104623328857e-45,7.160891483738364e-45
296,01100201.20201116070821001,트럼프 “선거조작으로 그가 이겼다” 대선 승복 ‘해프닝’…심경변화 분석도,1,1.5695104623328857e-45,7.160891483738364e-45
297,01100401.20201116084619001,트럼프 “그가 조작으로 이겼다…곧 소송 제기할 것”,1,1.5695104623328857e-45,7.160891483738364e-45
298,01100801.20201115224003001,"트럼프, 바이든 승리 첫 인정? “선거조작에 그가 이겼다”",1,1.5695104623328857e-45,7.160891483738364e-45
299,01101101.20201111182146001,"[바이든 시대] 소송, 또 소송... 구체화하는 트럼프 대선 불복 움직임",1,1.5695104623328857e-45,7.160891483738364e-45
300,02100801.20201114074213001,"바이든, 조지아주서도 승리‥트럼프 선거 소송은 잇단 기각",1,1.5695104623328857e-45,7.160891483738364e-45
301,08100401.20201116014602001,"트럼프 ""선거 조작으로 그가 이겼다...승복 안 해""",1,1.5695104623328857e-45,7.160891483738364e-45
302,08100401.20201116054803001,"트럼프 ""선거 조작으로 그가 이겼다...승복 안 해""",1,1.5695104623328857e-45,7.160891483738364e-45
